approx_price_EUR,OS,weight_g,weight_oz,GPS_new,primary_cam_MP,secondary_cam_MP,GPU_new,battery_mah,battery_removable,display_resolution_inches,screen_to_body_ratio_%,length_mm,width_mm,brand_idx,price_Range
490.0,1,204.4,7.2,True,24.0,8.0,5,3500.0,False,6.0,73.8,164.0,82.0,3,500
80.0,1,118.5,4.2,True,3.15,0.0,3,1400.0,True,4.0,56.9,125.0,64.0,3,100
140.0,1,150.0,5.29,True,5.0,0.0,3,1800.0,True,4.5,61.7,134.5,67.2,3,150
90.0,1,119.8,4.23,True,3.15,0.0,3,1350.0,True,4.0,59.0,124.6,61.9,3,100
230.0,1,149.7,5.29,True,8.0,2.0,3,1920.0,False,5.0,70.1,140.3,70.1,3,250
230.0,1,146.4,5.15,True,8.0,2.0,3,2400.0,True,5.5,68.4,157.0,77.7,3,250
300.0,1,139.2,4.9,True,16.0,4.0,1,2200.0,False,4.7,67.3,137.0,66.0,3,300
230.0,1,97.0,3.42,True,8.0,5.0,3,2050.0,False,4.8,67.4,139.8,67.4,3,250
90.0,2,110.0,3.88,True,5.0,0.0,1,1420.0,True,4.0,57.7,122.5,64.4,3,100
170.0,2,156.2,5.5,True,8.0,2.0,1,2000.0,True,5.0,66.0,144.9,72.1,3,200
160.0,2,98.9,3.46,True,8.0,2.0,1,1750.0,True,4.7,66.7,135.8,67.2,3,200
130.0,1,118.7,4.2,True,5.0,0.0,1,1500.0,True,4.0,55.9,125.4,65.0,3,150
340.0,1,129.0,4.55,True,13.0,5.0,3,2300.0,False,5.0,67.8,145.1,70.1,3,350
290.0,1,143.1,5.04,True,13.0,0.0,3,2200.0,False,4.7,65.7,139.7,66.3,3,300
470.0,1,150.5,5.29,True,16.0,8.0,1,2500.0,False,5.5,73.8,150.6,75.0,3,500
310.0,1,143.5,5.08,True,13.0,5.0,1,2500.0,True,5.0,66.7,144.0,71.8,3,350
90.0,1,402.0,14.18,False,0.0,0.0,5,3000.0,False,7.0,58.7,192.5,122.0,3,100
160.0,1,645.4,1.42,False,2.0,0.0,5,8000.0,False,9.7,67.5,242.5,178.0,3,200
70.0,1,282.0,9.95,False,0.0,0.0,3,3000.0,False,7.0,58.7,192.5,122.0,3,100
120.0,1,472.4,1.04,False,2.0,0.0,5,4400.0,False,8.0,65.0,200.0,152.5,3,150
80.0,1,289.0,10.19,False,0.0,0.0,3,3000.0,False,7.0,58.7,192.5,122.0,3,100
190.0,1,374.0,13.19,True,5.0,2.0,5,4000.0,False,7.9,71.2,200.0,135.7,3,200
150.0,1,357.0,12.59,False,5.0,0.0,5,4000.0,False,7.9,69.5,200.0,139.0,3,150
20.0,0,80.0,2.82,False,0.0,0.0,0,1000.0,True,2.4,28.9,119.0,51.9,3,50
220.0,1,131.9,4.62,True,8.0,1.0,5,2100.0,True,4.65,63.1,135.0,70.0,3,250
130.0,1,152.6066606544705,4.75924591863177,True,5.0,0.0,3,1700.0,True,4.3,59.9,129.2,68.0,3,150
160.0,1,152.6066606544705,4.75924591863177,True,5.0,0.0,3,1700.0,True,4.63,62.0,136.6,69.8,3,200
270.0,1,147.7,5.19,True,8.0,2.0,5,3000.0,False,4.5,66.5,130.4,64.4,3,300
360.0,1,129.4,4.55,True,13.0,5.0,5,2000.0,False,5.0,69.8,143.0,69.0,3,400
80.0,1,152.6066606544705,4.75924591863177,False,2.0,0.0,3,1200.0,True,3.5,49.7,116.1,63.2,3,100
100.0,1,137.7,4.83,True,3.15,0.0,3,1700.0,True,4.0,56.1,126.0,64.4,3,100
120.0,1,142.0,5.01,True,5.0,0.0,5,1800.0,True,4.5,61.2,136.0,67.0,3,150
200.0,1,143.0,5.04,True,8.0,2.0,3,1800.0,True,4.7,65.8,134.5,68.8,3,200
230.0,1,124.9,4.37,True,8.0,2.0,5,1800.0,True,4.7,64.7,137.5,68.4,3,250
230.0,1,176.9,6.21,True,8.0,1.0,5,3000.0,True,5.3,69.3,153.0,73.0,3,250
20.0,0,152.6066606544705,4.75924591863177,False,2.0,0.0,0,1280.0,True,2.8,35.2,123.0,56.0,3,50
70.0,1,122.7,4.3,True,2.0,0.0,5,1500.0,True,3.5,51.2,115.0,62.0,3,100
170.0,1,140.7,4.94,True,8.0,1.0,5,2100.0,True,4.5,61.0,136.5,67.0,3,200
200.0,1,131.3,4.62,True,8.0,1.0,5,2100.0,False,4.65,65.4,136.0,67.0,3,200
180.0,1,118.4,4.16,True,8.0,0.0,5,1600.0,True,4.3,61.9,128.0,66.4,3,200
90.0,1,162.2,5.71,True,3.15,0.0,5,1700.0,True,3.95,58.1,125.0,64.0,3,100
200.0,1,118.4,4.16,True,8.0,0.0,5,1600.0,True,4.3,61.9,127.2,66.8,3,200
100.0,1,135.5,4.76,True,8.0,0.0,5,1900.0,True,4.1,60.2,121.5,65.4,3,100
80.0,1,124.6,4.37,True,5.0,0.0,5,1400.0,True,3.5,51.5,116.0,61.0,3,100
20.0,0,84.6,2.96,False,0.0,0.0,0,800.0,True,1.77,20.3,108.0,45.0,3,50
20.0,0,52.0,1.83,False,1.3,0.0,0,950.0,True,2.0,24.4,109.8,47.0,3,50
160.0,1,160.0,5.64,True,13.0,2.1,1,2400.0,False,4.7,65.8,139.2,66.5,4,200
120.0,1,413.0,14.57,False,0.0,0.0,5,4400.0,False,7.0,60.5,190.0,120.0,4,150
390.0,4,469.0,4.75924591863177,True,8.0,1.2,5,8827.0,False,9.7,71.6,240.0,169.5,5,400
1450.0,0,39.6,1.41,True,0.0,0.0,0,273.0,False,1.5,53.1,39.2,34.0,5,800
650.0,0,41.9,1.48,True,0.0,0.0,0,273.0,False,1.5,55.1,38.6,33.3,5,800
350.0,0,30.0,1.06,False,0.0,0.0,0,250.0,False,1.65,55.4,42.5,36.4,5,350
420.0,0,28.2,0.99,True,0.0,0.0,0,273.0,False,1.5,55.1,38.6,33.3,5,450
320.0,0,25.0,0.88,False,0.0,0.0,0,205.0,False,1.5,55.1,38.6,33.3,5,350
900.0,4,188.0,6.63,True,0.0,7.0,5,2900.0,False,5.5,67.7,158.2,77.9,5,800
760.0,4,138.0,4.87,True,12.0,7.0,5,1960.0,False,4.7,65.6,138.3,67.1,5,800
440.0,4,113.0,3.99,True,12.0,1.2,5,1624.0,False,4.0,60.8,123.8,58.6,5,450
750.0,4,192.0,6.77,True,12.0,5.0,5,2750.0,False,5.5,67.7,158.2,77.9,5,800
620.0,4,143.0,5.04,True,12.0,5.0,5,1715.0,False,4.7,65.6,138.3,67.1,5,800
850.0,4,713.0,4.75924591863177,True,8.0,1.2,5,10.0,False,12.9,77.0,305.7,220.6,5,800
360.0,4,299.0,4.75924591863177,True,8.0,1.2,5,5124.0,False,7.9,70.6,203.2,134.8,5,400
13000.0,0,69.0,3.53,False,0.0,0.0,5,250.0,False,1.65,56.8,42.0,35.9,5,800
11000.0,0,55.0,3.35,False,0.0,0.0,5,205.0,False,1.5,55.1,38.6,33.3,5,800
700.0,0,50.0,2.82,False,0.0,0.0,5,250.0,False,1.65,56.8,42.0,35.9,5,800
650.0,0,40.0,2.72,False,0.0,0.0,5,205.0,False,1.5,55.1,38.6,33.3,5,800
400.0,0,30.0,2.47,False,0.0,0.0,5,250.0,False,1.65,57.2,42.0,35.9,5,400
350.0,0,25.0,2.19,False,0.0,0.0,5,205.0,False,1.5,55.1,38.6,33.3,5,350
440.0,4,437.0,4.75924591863177,True,8.0,1.2,5,7340.0,False,9.7,71.6,240.0,169.5,5,450
400.0,4,331.0,4.75924591863177,True,5.0,1.2,5,6470.0,False,7.9,71.7,200.0,134.7,5,400
700.0,4,172.0,6.07,True,8.0,1.2,5,2915.0,False,5.5,67.8,158.1,77.8,5,800
540.0,4,129.0,4.55,True,8.0,1.2,5,1810.0,False,4.7,65.8,138.1,67.0,5,800
350.0,4,469.0,4.75924591863177,True,5.0,1.2,5,8600.0,False,9.7,71.6,240.0,169.5,5,350
270.0,4,331.0,4.75924591863177,True,5.0,1.2,5,6470.0,False,7.9,71.7,200.0,134.7,5,300
330.0,4,112.0,3.95,True,8.0,1.2,5,1560.0,False,4.0,60.8,123.8,58.6,5,350
300.0,4,132.0,4.66,True,8.0,1.2,5,1510.0,False,4.0,59.9,124.4,59.2,5,300
200.0,4,308.0,10.86,False,5.0,1.2,5,4490.0,False,7.9,71.7,200.0,134.7,5,200
300.0,4,312.0,11.01,True,5.0,1.2,5,4490.0,False,7.9,71.7,200.0,134.7,5,300
350.0,4,652.0,1.44,False,5.0,1.2,5,11560.0,False,9.7,65.1,241.2,185.7,5,350
500.0,4,662.0,1.46,True,5.0,1.2,5,11560.0,False,9.7,65.1,241.2,185.7,5,500
340.0,4,112.0,3.95,True,8.0,1.2,5,1440.0,False,4.0,60.8,123.8,58.6,5,350
400.0,4,662.0,1.46,True,5.0,0.0,5,11560.0,False,9.7,65.1,241.2,185.7,5,400
290.0,4,652.0,1.44,False,5.0,0.0,5,11560.0,False,9.7,65.1,241.2,185.7,5,300
190.0,4,140.0,4.94,True,8.0,0.0,5,1432.0,False,3.5,54.0,115.2,58.6,5,200
370.0,4,607.0,1.34,True,0.7,0.0,5,6930.0,False,9.7,65.1,241.2,185.7,5,400
200.0,4,601.0,1.32,False,0.7,0.0,5,6930.0,False,9.7,65.1,241.2,185.7,5,200
200.0,4,607.0,1.34,True,0.7,0.0,5,6930.0,False,9.7,65.1,241.2,185.7,5,200
200.0,4,137.0,4.83,True,5.0,0.0,5,1420.0,False,3.5,54.0,115.2,58.6,5,200
150.0,4,137.0,4.83,True,5.0,0.0,5,1420.0,False,3.5,54.0,115.2,58.6,5,150
410.0,4,730.0,1.61,True,0.0,0.0,5,6600.0,False,9.7,63.3,242.8,189.7,5,450
310.0,4,680.0,1.5,False,0.0,0.0,5,6600.0,False,9.7,63.3,242.8,189.7,5,350
180.0,1,152.6066606544705,4.75924591863177,True,0.0,5.0,3,3000.0,False,5.5,68.5,157.8,77.2,6,200
130.0,1,160.0,5.64,True,0.0,5.0,3,2400.0,False,5.0,65.8,144.0,72.7,6,150
250.0,1,193.0,6.81,True,20.7,8.0,3,2950.0,False,5.5,76.2,148.3,73.8,6,250
140.0,1,154.0,5.43,True,13.0,5.0,1,2100.0,True,5.0,65.4,146.0,72.2,6,150
150.0,1,160.0,5.64,True,8.0,2.0,1,2000.0,True,5.0,66.5,145.0,71.5,6,150
200.0,1,142.0,5.01,True,16.0,8.0,1,2700.0,False,5.0,67.4,146.0,70.4,6,200
240.0,1,232.0,8.18,True,8.0,2.0,3,2800.0,True,6.4,73.0,170.7,90.6,6,250
240.0,1,140.0,4.94,True,8.0,2.0,3,2000.0,True,5.0,68.1,145.0,69.8,6,250
120.0,1,115.0,4.06,True,5.0,0.0,0,1400.0,True,4.0,59.7,125.0,61.0,6,150
280.0,1,160.0,5.64,True,8.0,2.0,1,2000.0,True,5.0,66.5,145.0,71.5,6,300
230.0,1,140.0,4.94,True,5.0,0.0,1,1850.0,True,4.5,63.7,135.0,67.0,6,250
150.0,1,120.0,4.23,True,13.0,5.0,1,2650.0,False,5.0,68.1,141.2,71.7,7,150
450.0,1,490.0,1.08,True,8.0,5.0,1,7800.0,False,9.7,73.2,242.3,164.2,7,450
800.0,1,170.0,6.0,True,23.0,8.0,1,3300.0,False,5.7,72.6,158.7,77.7,7,800
550.0,1,170.0,6.0,True,0.0,13.0,1,5000.0,False,5.5,70.2,154.3,77.0,7,800
120.0,1,270.0,9.52,True,5.0,2.0,0,3480.0,False,6.9,70.3,188.0,101.4,7,150
390.0,1,320.0,11.29,True,8.0,2.0,1,4680.0,False,7.9,69.0,205.4,136.4,7,400
130.0,1,150.0,5.29,True,13.0,5.0,1,2600.0,True,5.0,67.6,143.7,70.9,7,150
280.0,1,175.0,6.17,True,16.0,8.0,1,4100.0,False,5.5,72.3,151.4,76.2,7,300
440.0,1,151.0,5.33,True,16.0,8.0,1,3000.0,False,5.5,71.8,151.5,76.7,7,450
360.0,1,490.0,1.08,True,8.0,5.0,1,7800.0,False,9.7,72.4,242.3,166.1,7,400
230.0,1,48.0,1.69,False,0.0,0.0,0,341.0,False,1.39,61.9,45.0,45.0,7,250
400.0,1,430.0,15.17,True,8.0,5.0,0,5900.0,False,9.7,74.0,240.5,163.7,7,400
230.0,1,148.0,5.22,True,13.0,5.0,3,4130.0,False,5.2,67.7,149.5,73.7,7,250
270.0,1,150.0,5.29,True,13.0,8.0,1,3000.0,False,5.5,73.6,149.0,76.0,7,300
360.0,1,144.0,5.08,True,16.0,8.0,1,2600.0,False,5.2,68.6,146.9,74.0,7,400
210.0,1,158.4,5.57,True,13.0,5.0,3,4100.0,False,5.2,67.7,149.5,73.7,7,250
700.0,1,233.0,8.22,True,23.0,8.0,1,4600.0,False,6.8,72.8,186.4,93.9,7,800
690.0,1,170.0,6.0,True,23.0,8.0,1,3000.0,False,5.7,74.0,156.4,77.4,7,800
450.0,1,155.0,5.47,True,16.0,8.0,1,3000.0,False,5.5,70.6,152.6,77.4,7,450
170.0,1,202.0,7.13,True,13.0,5.0,1,5000.0,False,5.5,69.0,156.0,77.5,7,200
110.0,1,135.0,4.76,True,8.0,2.0,1,2070.0,True,4.5,61.3,136.5,66.7,7,150
90.0,1,125.0,4.41,True,5.0,0.0,1,2070.0,True,4.5,61.3,136.5,66.7,7,100
150.0,1,160.0,5.64,True,8.0,5.0,1,3010.0,True,5.5,71.8,151.0,76.9,7,150
110.0,1,153.0,5.4,True,8.0,5.0,1,2500.0,True,5.0,64.7,146.0,73.0,7,150
70.0,1,133.5,4.73,True,5.0,0.0,3,1600.0,True,4.5,61.7,135.0,67.0,7,100
230.0,1,140.0,4.94,True,8.0,2.0,3,2070.0,True,5.0,67.2,144.5,71.0,7,250
170.0,1,152.6066606544705,4.75924591863177,False,0.0,0.0,1,400.0,False,1.63,42.5,49.6,40.7,7,200
170.0,1,152.6066606544705,4.75924591863177,False,0.0,0.0,1,300.0,False,1.45,40.3,45.2,37.2,7,200
180.0,1,170.1,6.0,True,13.0,5.0,1,3000.0,True,5.5,70.9,152.4,77.2,7,200
500.0,1,185.0,6.53,True,13.0,5.0,5,3000.0,False,5.5,66.6,158.9,78.8,7,500
130.0,1,135.0,4.76,True,8.0,2.0,3,2070.0,True,5.0,67.2,144.5,71.0,7,150
170.0,1,202.0,7.13,True,13.0,5.0,1,5000.0,False,5.5,69.0,156.0,77.5,7,200
500.0,1,170.0,6.0,True,13.0,5.0,5,3000.0,False,5.5,70.8,152.5,77.2,7,500
300.0,1,190.0,6.7,True,13.0,5.0,1,3000.0,True,6.0,71.8,164.6,84.0,7,300
360.0,1,190.0,6.7,True,13.0,5.0,1,3000.0,True,6.0,71.8,164.6,84.0,7,400
220.0,1,170.0,6.0,True,13.0,5.0,1,3000.0,True,5.5,70.8,152.5,77.2,7,250
210.0,1,140.0,4.94,True,13.0,5.0,1,2400.0,True,5.0,67.1,143.7,71.5,7,250
110.0,1,155.1,5.47,True,8.0,2.0,5,2500.0,False,5.0,65.2,148.1,71.4,7,150
300.0,1,156.0,5.5,True,13.0,8.0,1,3030.0,False,5.5,72.8,151.8,75.5,7,300
280.0,1,350.0,12.35,True,5.0,2.0,1,4000.0,False,8.0,72.2,209.0,123.0,7,300
280.0,1,170.0,6.0,True,13.0,13.0,1,3000.0,True,5.5,68.3,156.5,77.2,7,300
180.0,1,155.0,5.47,True,8.0,2.0,5,2500.0,False,5.0,65.1,148.1,71.5,7,200
250.0,1,170.0,6.0,True,13.0,5.0,5,3000.0,False,5.5,70.8,152.5,77.2,7,250
370.0,1,170.0,6.0,True,13.0,5.0,5,3000.0,False,5.5,70.8,152.5,77.2,7,400
90.0,1,150.0,5.29,True,5.0,0.0,5,2100.0,True,4.5,61.0,136.5,67.0,7,100
400.0,1,185.0,6.53,True,13.0,5.0,5,3000.0,False,5.5,65.9,158.9,78.8,7,400
80.0,1,140.0,4.94,True,8.0,5.0,3,2500.0,True,5.0,64.7,146.0,73.0,7,100
100.0,1,160.0,5.64,True,8.0,0.0,5,2500.0,False,5.0,63.9,148.2,72.8,7,100
160.0,1,148.8,5.22,True,5.0,2.0,5,2060.0,True,4.5,63.7,132.1,66.3,7,200
240.0,1,279.0,9.84,True,5.0,2.0,5,15.0,False,7.0,62.1,200.0,114.4,7,250
240.0,1,269.0,9.49,True,5.0,2.0,5,15.0,False,7.0,62.1,200.0,114.4,7,250
210.0,1,145.0,5.11,True,8.0,2.0,1,2110.0,False,5.0,63.9,148.2,72.8,7,250
100.0,1,134.0,4.73,True,8.0,0.0,5,1750.0,True,4.5,60.1,136.8,67.9,7,100
320.0,1,150.0,5.29,True,13.0,2.0,1,2300.0,False,5.0,66.3,143.4,72.5,7,350
250.0,1,150.0,5.29,True,13.0,2.0,1,2300.0,False,5.0,66.3,143.4,72.5,7,250
510.0,1,145.0,5.11,True,13.0,2.0,1,2400.0,False,5.0,66.0,143.5,72.8,7,800
260.0,1,126.0,4.44,True,13.0,1.2,1,1820.0,False,4.7,62.6,139.6,69.7,7,300
200.0,1,196.0,6.91,True,13.0,2.0,5,3230.0,False,6.0,70.5,166.9,84.3,7,200
250.0,1,196.0,6.91,True,13.0,2.0,5,3300.0,False,6.0,70.5,166.9,84.3,7,250
120.0,1,145.0,5.11,True,8.0,2.0,5,2110.0,False,5.0,63.9,148.2,72.8,7,150
130.0,1,145.0,5.11,True,8.0,2.0,5,2110.0,False,5.0,63.9,148.2,72.8,7,150
130.0,1,115.0,4.06,True,5.0,0.0,5,1200.0,True,4.0,59.6,124.4,61.4,7,150
300.0,1,150.0,5.29,True,5.0,2.0,5,2060.0,True,4.5,63.4,132.0,66.7,7,300
210.0,1,116.0,4.09,True,8.0,2.0,5,1170.0,False,4.0,59.6,124.4,61.4,7,250
290.0,1,105.0,3.7,True,8.0,2.0,1,1500.0,True,4.3,60.1,129.3,65.6,7,300
730.0,1,145.0,5.11,True,13.0,2.0,1,2400.0,False,5.0,66.0,143.5,72.8,7,800
250.0,1,522.0,1.15,True,2.0,1.2,0,5070.0,False,10.1,66.2,256.0,174.6,7,250
150.0,1,350.0,12.35,False,5.0,1.2,0,3950.0,False,8.0,68.6,212.4,127.4,7,150
220.0,1,328.0,11.57,True,5.0,1.2,5,3950.0,False,7.0,60.2,196.8,120.0,7,250
350.0,1,210.0,7.41,True,8.0,1.2,5,3200.0,False,6.0,67.8,164.8,88.8,7,350
260.0,1,340.0,11.99,True,3.15,1.2,5,4270.0,False,7.0,60.2,196.4,120.1,7,300
1000.0,1,141.0,4.97,True,13.0,2.0,1,2400.0,False,5.0,66.0,143.5,72.8,7,800
110.0,1,370.0,13.05,False,1.0,0.0,3,4270.0,False,7.0,59.0,196.2,119.2,7,150
230.0,1,347.0,12.24,True,1.2,0.0,6,4325.0,False,7.0,59.6,198.5,120.0,7,250
450.0,1,135.0,4.76,True,13.0,1.2,1,2140.0,False,4.7,64.1,137.9,68.9,7,450
150.0,1,340.0,11.99,True,1.2,0.0,6,4325.0,False,7.0,59.6,198.5,120.0,7,150
170.0,1,389.0,13.72,True,5.0,1.2,1,4400.0,True,7.0,61.0,199.0,117.0,7,200
300.0,1,129.0,4.55,True,8.0,0.0,1,1520.0,True,4.3,60.9,128.0,65.4,7,300
400.0,2,148.0,5.22,True,5.0,0.0,0,1100.0,True,3.5,51.4,115.0,59.0,7,400
440.0,2,120.0,4.23,True,3.15,0.0,0,1300.0,True,2.8,39.3,102.0,60.5,7,450
370.0,2,105.0,3.7,True,2.0,0.0,0,1100.0,True,2.8,39.3,102.0,60.5,7,400
410.0,2,105.0,3.7,True,2.0,0.0,0,1100.0,True,2.6,38.4,99.0,55.0,7,450
380.0,2,158.0,5.57,False,2.0,0.0,0,1100.0,True,2.6,31.5,113.0,54.0,7,400
220.0,2,188.0,6.63,True,2.0,0.0,0,1530.0,True,3.5,44.8,121.0,70.0,7,250
330.0,2,130.0,4.59,True,3.15,0.0,0,1300.0,True,2.6,31.9,113.0,58.0,7,350
260.0,0,110.0,3.88,False,2.0,0.0,0,750.0,True,2.0,29.3,92.0,46.0,7,300
330.0,2,135.0,4.76,False,2.0,0.0,0,1200.0,True,2.4,23.5,117.0,65.0,7,350
300.0,2,115.0,4.06,True,2.0,0.0,0,1300.0,True,2.6,32.8,110.0,58.0,7,300
300.0,0,100.0,3.53,False,2.0,0.0,0,750.0,True,2.2,30.3,103.0,48.0,7,300
370.0,2,143.0,5.04,False,2.0,0.0,0,1300.0,True,2.8,37.8,109.0,59.0,7,400
330.0,1,152.6066606544705,4.75924591863177,True,13.0,8.0,3,5000.0,False,5.2,67.7,149.5,73.7,7,350
80.0,1,128.0,4.52,True,8.0,0.0,1,1840.0,False,4.5,63.5,131.9,66.7,8,100
100.0,1,135.0,4.76,True,13.0,2.0,1,2520.0,False,5.0,66.2,143.0,72.8,8,100
200.0,1,119.0,4.2,True,13.0,2.0,5,2100.0,True,4.5,63.4,131.6,66.9,8,200
150.0,1,135.0,4.76,True,8.0,2.0,1,2000.0,True,4.5,63.2,133.9,66.0,8,150
120.0,2,90.0,3.17,False,2.0,0.0,0,900.0,True,2.0,24.9,108.0,46.0,8,150
600.0,1,180.0,6.35,True,12.0,8.0,1,3505.0,False,4.5,55.9,149.1,72.4,9,800
530.0,1,165.0,5.82,True,21.0,8.0,1,3000.0,False,5.5,71.9,153.9,75.4,9,800
270.0,1,135.0,4.76,True,13.0,8.0,1,2610.0,False,5.2,69.9,147.0,72.5,9,300
450.0,1,192.0,6.77,True,18.0,2.0,1,3410.0,False,5.4,71.9,147.0,77.2,9,450
170.0,5,170.0,6.0,True,8.0,2.0,1,2800.0,False,5.0,65.7,144.0,72.8,9,200
230.0,5,178.0,6.28,True,0.0,0.0,0,2500.0,False,3.5,41.7,131.0,72.4,9,250
590.0,5,140.0,4.94,True,8.0,2.0,1,2100.0,True,3.1,38.8,119.0,67.1,9,800
310.0,5,196.0,6.91,True,13.0,2.0,1,3450.0,False,4.5,56.5,128.0,90.3,9,350
290.0,5,177.0,6.24,True,8.0,2.0,1,2515.0,False,3.5,40.8,131.0,72.4,9,300
110.0,5,164.0,5.78,True,5.0,1.1,1,2500.0,False,5.0,67.6,140.0,72.8,9,150
390.0,5,140.0,4.94,True,8.0,2.0,1,1800.0,True,4.2,58.4,131.0,65.6,9,400
180.0,5,170.0,6.0,True,8.0,2.0,1,2880.0,False,5.0,68.0,140.7,72.0,9,200
130.0,5,120.0,4.23,True,5.0,0.0,0,1450.0,True,2.8,32.3,114.0,66.0,9,150
150.0,5,120.0,4.23,True,5.0,2.0,1,2180.0,False,3.1,39.1,120.0,66.0,9,150
230.0,5,137.5,4.83,True,8.0,2.0,1,1800.0,True,4.2,58.9,130.0,65.6,9,250
170.0,5,139.0,4.9,True,8.0,2.0,1,2100.0,True,3.1,38.8,119.6,66.8,9,200
110.0,5,103.0,3.63,True,3.15,0.0,0,1450.0,True,2.44,28.2,109.0,60.0,9,150
80.0,5,102.0,3.49,False,2.0,0.0,0,1450.0,True,2.44,28.2,109.0,60.0,9,100
130.0,5,107.0,3.77,True,5.0,0.0,0,1230.0,True,2.45,28.2,110.0,60.0,9,150
800.0,5,155.0,5.47,True,5.0,0.0,1,1230.0,True,2.8,31.5,115.0,67.0,9,800
90.0,5,99.0,3.49,True,5.0,0.0,0,1000.0,True,2.44,28.2,109.0,60.0,9,100
90.0,5,99.0,3.49,True,5.0,0.0,0,1000.0,True,2.44,28.2,109.0,60.0,9,100
50.0,5,99.0,3.49,True,5.0,0.0,0,1000.0,True,2.44,28.2,109.0,60.0,9,50
120.0,5,161.0,5.68,True,5.0,0.0,0,1270.0,True,3.2,46.1,111.0,62.0,9,150
130.0,5,135.0,4.76,True,5.0,0.0,0,1230.0,True,3.7,52.4,120.0,62.0,9,150
130.0,5,135.0,4.76,True,5.0,0.0,1,1230.0,True,3.7,52.4,120.0,62.0,9,150
140.0,5,130.0,4.59,True,5.0,0.0,0,1230.0,True,2.8,32.0,115.0,66.0,9,150
120.0,5,130.0,4.59,True,5.0,0.0,0,1230.0,True,2.8,32.0,115.0,66.0,9,150
120.0,5,425.0,14.99,True,5.0,3.0,5,5300.0,False,7.0,54.7,194.0,130.0,9,150
90.0,5,122.0,4.3,True,5.0,0.0,0,1500.0,True,2.44,28.2,109.0,60.0,9,100
50.0,5,104.0,3.67,True,2.0,0.0,0,1150.0,True,2.46,28.7,109.0,60.0,9,50
80.0,5,104.0,3.67,True,2.0,0.0,0,1150.0,True,2.46,28.7,109.0,60.0,9,100
110.0,5,161.0,5.68,True,5.0,0.0,0,1300.0,True,3.2,46.1,111.0,62.0,9,150
90.0,5,93.6,3.28,True,3.15,0.0,0,1150.0,True,2.25,30.1,108.0,50.0,9,100
90.0,5,93.6,3.28,True,3.15,0.0,0,1150.0,True,2.25,30.1,108.0,50.0,9,100
60.0,5,136.0,4.8,True,3.15,0.0,0,1400.0,True,2.44,26.6,112.0,62.0,9,100
90.0,5,122.0,4.3,True,3.15,0.0,0,1500.0,True,2.44,28.2,109.0,60.0,9,100
70.0,5,160.0,5.64,True,3.15,0.0,0,1400.0,True,3.25,46.7,112.5,62.2,9,100
70.0,5,160.0,5.64,True,3.15,0.0,0,1400.0,True,3.25,46.7,112.5,62.2,9,100
60.0,5,106.0,3.74,True,2.0,0.0,0,1150.0,True,2.46,28.7,109.0,60.0,9,100
70.0,5,106.0,3.74,False,2.0,0.0,0,1150.0,True,2.46,28.7,109.0,60.0,9,100
70.0,5,130.0,4.59,True,3.15,0.0,0,1400.0,True,2.4,25.7,112.0,62.0,9,100
60.0,5,110.0,3.88,True,3.15,0.0,0,1400.0,True,2.4,27.3,109.0,60.0,9,100
80.0,5,155.0,5.47,True,3.15,0.0,1,1400.0,True,3.25,46.7,112.5,62.2,9,100
100.0,5,155.0,5.47,True,3.15,0.0,1,1400.0,True,3.25,46.7,112.5,62.2,9,100
70.0,5,102.0,3.6,False,2.0,0.0,0,900.0,True,2.6,41.5,101.0,50.0,9,100
110.0,5,102.0,3.6,False,2.0,0.0,0,900.0,True,2.6,41.4,101.1,50.0,9,150
80.0,5,133.0,4.69,True,2.0,0.0,0,1500.0,True,2.6,26.8,114.0,66.0,9,100
110.0,5,91.0,3.21,True,2.0,0.0,0,900.0,True,2.2,29.1,107.0,50.0,9,150
90.0,5,91.0,3.21,False,2.0,0.0,0,900.0,True,2.2,29.1,107.0,50.0,9,100
140.0,5,111.0,3.92,False,2.0,0.0,0,1100.0,True,2.5,30.1,107.0,60.0,9,150
130.0,5,111.0,3.92,True,2.0,0.0,0,1100.0,True,2.5,30.1,107.0,60.0,9,150
130.0,5,111.0,3.92,False,2.0,0.0,0,1100.0,True,2.5,30.1,107.0,60.0,9,150
110.0,5,134.0,4.73,True,0.0,0.0,0,1400.0,True,2.5,25.7,114.0,66.0,9,150
100.0,5,132.0,4.66,True,0.0,0.0,0,1400.0,True,2.5,25.7,114.0,66.0,9,100
200.0,5,89.5,3.14,False,1.3,0.0,0,900.0,True,2.2,29.1,107.0,50.0,9,200
170.0,1,152.0,5.36,True,13.0,8.0,1,3000.0,False,5.0,69.7,142.0,69.6,10,200
80.0,1,150.0,5.29,True,8.0,2.0,3,2000.0,True,5.0,66.8,143.3,72.0,10,100
240.0,1,152.6066606544705,4.75924591863177,True,13.0,5.0,3,3150.0,False,5.5,73.6,151.9,74.6,10,250
310.0,1,207.0,7.3,True,24.0,8.0,5,3500.0,False,6.0,73.6,164.0,82.2,10,350
110.0,1,177.0,6.24,True,8.0,2.0,3,3000.0,False,6.0,70.3,165.5,85.3,10,150
140.0,1,180.0,6.35,True,8.0,2.0,3,5000.0,True,5.0,66.7,144.5,71.5,10,150
80.0,1,156.0,5.5,True,5.0,0.0,3,2000.0,True,5.0,65.8,143.0,73.2,10,100
